energy_kev tbabs_nh0.101_model_model tbabs_nh0.101_model_y
3.424 0.9929777084 0.9929777084
3.426 0.9929893757 0.9929893757
3.428 0.9930010173 0.9930010173
3.43 0.9930126334 0.9930126334
3.432 0.993024224 0.993024224
3.434 0.9930357893 0.9930357893
3.436 0.9930473291 0.9930473291
3.438 0.9930588434 0.9930588434
3.44 0.9930703325 0.9930703325
3.442 0.9930817964 0.9930817964
3.444 0.9930932354 0.9930932354
3.446 0.9931046495 0.9931046495
3.448 0.9931160387 0.9931160387
3.45 0.9931274032 0.9931274032
3.452 0.9931387425 0.9931387425
3.454 0.9931500571 0.9931500571
3.456 0.9931613472 0.9931613472
3.458 0.9931726127 0.9931726127
3.46 0.9931838537 0.9931838537
3.462 0.99319507 0.99319507
3.464 0.9932062618 0.9932062618
3.466 0.9932174296 0.9932174296
3.468 0.9932285731 0.9932285731
3.47 0.9932396923 0.9932396923
3.472 0.9932507872 0.9932507872
3.474 0.9932618579 0.9932618579
3.476 0.9932729048 0.9932729048
3.478 0.9932839281 0.9932839281
3.48 0.9932949274 0.9932949274
3.482 0.9933059025 0.9933059025
3.484 0.993316854 0.993316854
3.486 0.9933277819 0.9933277819
3.488 0.9933386862 0.9933386862
3.49 0.9933495669 0.9933495669
3.492 0.9933604238 0.9933604238
3.494 0.9933712574 0.9933712574
3.496 0.9933820679 0.9933820679
3.498 0.9933928551 0.9933928551
3.5 0.9934036192 0.9934036192
3.502 0.9934143595 0.9934143595
3.504 0.9934250765 0.9934250765
3.506 0.9934357713 0.9934357713
3.508 0.993446443 0.993446443
3.51 0.9934570914 0.9934570914
3.512 0.9934677167 0.9934677167
3.514 0.9934783194 0.9934783194
3.516 0.9934888996 0.9934888996
3.518 0.9934994569 0.9934994569
3.52 0.9935099919 0.9935099919
3.522 0.993520504 0.993520504
3.524 0.9935309932 0.9935309932
3.526 0.9935414605 0.9935414605
3.528 0.9935519056 0.9935519056
3.53 0.9935623279 0.9935623279
3.532 0.9935727277 0.9935727277
3.534 0.993583106 0.993583106
3.536 0.9935934618 0.9935934618
3.538 0.9936037953 0.9936037953
3.54 0.993614107 0.993614107
3.542 0.9936243965 0.9936243965
3.544 0.9936346642 0.9936346642
3.546 0.9936449099 0.9936449099
3.548 0.993655134 0.993655134
3.55 0.9936653365 0.9936653365
3.552 0.9936755171 0.9936755171
3.554 0.9936856759 0.9936856759
3.556 0.9936958134 0.9936958134
3.558 0.9937059295 0.9937059295
3.56 0.9937160237 0.9937160237
3.562 0.9937260966 0.9937260966
3.564 0.9937361482 0.9937361482
3.566 0.9937461784 0.9937461784
3.568 0.9937561875 0.9937561875
3.57 0.9937661755 0.9937661755
3.572 0.993776142 0.993776142
3.574 0.9937860877 0.9937860877
3.576 0.9937960125 0.9937960125
3.578 0.9938059161 0.9938059161
3.58 0.9938157992 0.9938157992
3.582 0.993825661 0.993825661
3.584 0.9938355019 0.9938355019
3.586 0.9938453226 0.9938453226
3.588 0.9938551226 0.9938551226
3.59 0.9938649018 0.9938649018
3.592 0.9938746601 0.9938746601
3.594 0.9938843978 0.9938843978
3.596 0.9938941155 0.9938941155
3.598 0.9939038127 0.9939038127
3.6 0.9939134894 0.9939134894
3.602 0.9939231456 0.9939231456
3.604 0.9939327816 0.9939327816
3.606 0.9939423977 0.9939423977
3.608 0.9939519938 0.9939519938
3.61 0.9939615697 0.9939615697
3.612 0.9939711249 0.9939711249
3.614 0.9939806602 0.9939806602
3.616 0.9939901761 0.9939901761
3.618 0.9939996721 0.9939996721
3.62 0.994009148 0.994009148
3.622 0.994018604 0.994018604
3.624 0.9940280403 0.9940280403
3.626 0.9940374573 0.9940374573
3.628 0.9940468545 0.9940468545
3.63 0.994056232 0.994056232
3.632 0.9940655897 0.9940655897
3.634 0.9940749279 0.9940749279
3.636 0.9940842473 0.9940842473
3.638 0.9940935471 0.9940935471
3.64 0.9941028275 0.9941028275
3.642 0.9941120883 0.9941120883
3.644 0.99412133 0.99412133
3.646 0.9941305529 0.9941305529
3.648 0.9941397564 0.9941397564
3.65 0.9941489409 0.9941489409
3.652 0.9941581064 0.9941581064
3.654 0.9941672526 0.9941672526
3.656 0.9941763799 0.9941763799
3.658 0.9941854884 0.9941854884
3.66 0.9941945782 0.9941945782
3.662 0.9942036491 0.9942036491
3.664 0.994212701 0.994212701
3.666 0.9942217344 0.9942217344
3.668 0.9942307496 0.9942307496
3.67 0.9942397459 0.9942397459
3.672 0.9942487235 0.9942487235
3.674 0.9942576825 0.9942576825
3.676 0.9942666231 0.9942666231
3.678 0.9942755454 0.9942755454
3.68 0.9942844496 0.9942844496
3.682 0.9942933352 0.9942933352
3.684 0.9943022023 0.9943022023
3.686 0.9943110513 0.9943110513
3.688 0.9943198823 0.9943198823
3.69 0.9943286951 0.9943286951
3.692 0.9943374898 0.9943374898
3.694 0.9943462666 0.9943462666
3.696 0.9943550253 0.9943550253
3.698 0.994363766 0.994363766
3.7 0.9943724887 0.9943724887
3.702 0.9943811935 0.9943811935
3.704 0.9943898808 0.9943898808
3.706 0.9943985502 0.9943985502
3.708 0.9944072019 0.9944072019
3.71 0.9944158361 0.9944158361
3.712 0.9944244522 0.9944244522
3.714 0.9944330508 0.9944330508
3.716 0.9944416322 0.9944416322
3.718 0.994450196 0.994450196
3.72 0.9944587422 0.9944587422
3.722 0.994467271 0.994467271
3.724 0.9944757826 0.9944757826
3.726 0.994484277 0.994484277
3.728 0.9944927542 0.9944927542
3.73 0.994501214 0.994501214
3.732 0.9945096562 0.9945096562
3.734 0.9945180814 0.9945180814
3.736 0.9945264897 0.9945264897
3.738 0.9945348809 0.9945348809
3.74 0.9945432554 0.9945432554
3.742 0.9945516125 0.9945516125
3.744 0.9945599526 0.9945599526
3.746 0.9945682761 0.9945682761
3.748 0.9945765828 0.9945765828
3.75 0.9945848725 0.9945848725
3.752 0.9945931452 0.9945931452
3.754 0.9946014014 0.9946014014
3.756 0.9946096412 0.9946096412
3.758 0.9946178643 0.9946178643
3.76 0.9946260706 0.9946260706
3.762 0.9946342603 0.9946342603
3.764 0.9946424336 0.9946424336
3.766 0.9946505905 0.9946505905
3.768 0.994658731 0.994658731
3.77 0.9946668551 0.9946668551
3.772 0.9946749627 0.9946749627
3.774 0.9946830541 0.9946830541
3.776 0.9946911293 0.9946911293
3.778 0.9946991882 0.9946991882
3.78 0.9947072309 0.9947072309
3.782 0.9947152573 0.9947152573
3.784 0.9947232675 0.9947232675
3.786 0.9947312621 0.9947312621
3.788 0.9947392404 0.9947392404
3.79 0.9947472028 0.9947472028
3.792 0.9947551493 0.9947551493
3.794 0.9947630798 0.9947630798
3.796 0.9947709945 0.9947709945
3.798 0.9947788935 0.9947788935
3.8 0.9947867768 0.9947867768
3.802 0.994794644 0.994794644
3.804 0.9948024956 0.9948024956
3.806 0.9948103315 0.9948103315
3.808 0.9948181518 0.9948181518
3.81 0.9948259567 0.9948259567
3.812 0.9948337457 0.9948337457
3.814 0.9948415193 0.9948415193
3.816 0.9948492777 0.9948492777
3.818 0.9948570206 0.9948570206
3.82 0.994864748 0.994864748
3.822 0.9948724599 0.9948724599
3.824 0.9948801566 0.9948801566
3.826 0.994887838 0.994887838
3.828 0.9948955042 0.9948955042
3.83 0.9949031552 0.9949031552
3.832 0.9949107909 0.9949107909
3.834 0.9949184115 0.9949184115
3.836 0.9949260171 0.9949260171
3.838 0.9949336076 0.9949336076
3.84 0.9949411831 0.9949411831
3.842 0.9949487434 0.9949487434
3.844 0.9949562888 0.9949562888
3.846 0.9949638196 0.9949638196
3.848 0.9949713355 0.9949713355
3.85 0.9949788366 0.9949788366
3.852 0.9949863228 0.9949863228
3.854 0.9949937941 0.9949937941
3.856 0.9950012506 0.9950012506
3.858 0.9950086926 0.9950086926
3.86 0.9950161199 0.9950161199
3.862 0.9950235324 0.9950235324
3.864 0.9950309304 0.9950309304
3.866 0.995038314 0.995038314
3.868 0.9950456831 0.9950456831
3.87 0.9950530377 0.9950530377
3.872 0.9950603777 0.9950603777
3.874 0.9950677033 0.9950677033
3.876 0.9950750147 0.9950750147
3.878 0.9950823117 0.9950823117
3.88 0.9950895943 0.9950895943
3.882 0.9950968627 0.9950968627
3.884 0.9951041168 0.9951041168
3.886 0.9951113567 0.9951113567
3.888 0.9951185826 0.9951185826
3.89 0.9951257944 0.9951257944
3.892 0.9951329918 0.9951329918
3.894 0.9951401751 0.9951401751
3.896 0.9951473446 0.9951473446
3.898 0.9951545003 0.9951545003
3.9 0.995161642 0.995161642
3.902 0.9951687695 0.9951687695
3.904 0.9951758831 0.9951758831
3.906 0.995182983 0.995182983
3.908 0.9951900692 0.9951900692
3.91 0.9951971415 0.9951971415
3.912 0.9952041998 0.9952041998
3.914 0.9952112444 0.9952112444
3.916 0.9952182755 0.9952182755
3.918 0.995225293 0.995225293
3.92 0.995232297 0.995232297
3.922 0.995239287 0.995239287
3.924 0.9952462636 0.9952462636
3.926 0.9952532268 0.9952532268
3.928 0.9952601765 0.9952601765
3.93 0.9952671127 0.9952671127
3.932 0.9952740353 0.9952740353
3.934 0.9952809445 0.9952809445
3.936 0.9952878407 0.9952878407
3.938 0.9952947234 0.9952947234
3.94 0.9953015926 0.9953015926
3.942 0.9953084487 0.9953084487
3.944 0.9953152915 0.9953152915
3.946 0.9953221212 0.9953221212
3.948 0.9953289378 0.9953289378
3.95 0.9953357412 0.9953357412
3.952 0.9953425311 0.9953425311
3.954 0.995349308 0.995349308
3.956 0.9953560722 0.9953560722
3.958 0.9953628235 0.9953628235
3.96 0.9953695617 0.9953695617
3.962 0.9953762866 0.9953762866
3.964 0.9953829986 0.9953829986
3.966 0.9953896979 0.9953896979
3.968 0.9953963845 0.9953963845
3.97 0.9954030583 0.9954030583
3.972 0.9954097192 0.9954097192
3.974 0.9954163672 0.9954163672
3.976 0.9954230024 0.9954230024
3.978 0.995429625 0.995429625
3.98 0.9954362349 0.9954362349
3.982 0.9954428322 0.9954428322
3.984 0.9954494169 0.9954494169
3.986 0.9954559888 0.9954559888
3.988 0.9954625482 0.9954625482
3.99 0.9954690953 0.9954690953
3.992 0.9954756299 0.9954756299
3.994 0.9954821519 0.9954821519
3.996 0.9954886616 0.9954886616
3.998 0.9954951586 0.9954951586
4 0.9955016433 0.9955016433
4.002 0.9955081159 0.9955081159
4.004 0.995514576 0.995514576
4.006 0.9955210237 0.9955210237
4.008 0.9955274593 0.9955274593
4.01 0.9955338827 0.9955338827
4.012 0.9955402939 0.9955402939
4.014 0.9955466927 0.9955466927
4.016 0.9955530794 0.9955530794
4.018 0.9955594543 0.9955594543
4.02 0.995565817 0.995565817
4.022 0.9955721674 0.9955721674
4.024 0.9955785058 0.9955785058
4.026 0.9955848322 0.9955848322
4.028 0.9955911468 0.9955911468
4.03 0.9955974495 0.9955974495
4.032 0.9956037402 0.9956037402
4.034 0.9956100187 0.9956100187
4.036 0.9956162854 0.9956162854
4.038 0.9956225405 0.9956225405
4.04 0.9956287839 0.9956287839
4.042 0.9955874266 0.9955874266
4.044 0.9955461183 0.9955461183
4.046 0.995552439 0.995552439
4.048 0.995558748 0.995558748
4.05 0.995565045 0.995565045
4.052 0.9955713303 0.9955713303
4.054 0.9955776037 0.9955776037
4.056 0.9955838654 0.9955838654
4.058 0.9955901153 0.9955901153
4.06 0.9955963534 0.9955963534
4.062 0.99560258 0.99560258
4.064 0.995608795 0.995608795
4.066 0.9956149982 0.9956149982
4.068 0.99562119 0.99562119
4.07 0.9956273701 0.9956273701
4.072 0.9956335386 0.9956335386
4.074 0.9956396955 0.9956396955
4.076 0.9956458409 0.9956458409
4.078 0.9956519751 0.9956519751
4.08 0.9956580977 0.9956580977
4.082 0.995664209 0.995664209
4.084 0.995670309 0.995670309
4.086 0.9956763973 0.9956763973
4.088 0.9956824744 0.9956824744
4.09 0.9956885403 0.9956885403
4.092 0.9956945949 0.9956945949
4.094 0.9957006381 0.9957006381
4.096 0.9957066701 0.9957066701
4.098 0.9957126911 0.9957126911
4.1 0.995718701 0.995718701
4.102 0.9957246995 0.9957246995
4.104 0.9957306868 0.9957306868
4.106 0.995736663 0.995736663
4.108 0.9957426282 0.9957426282
4.11 0.9957485826 0.9957485826
4.112 0.9957545258 0.9957545258
4.114 0.9957604579 0.9957604579
4.116 0.9957663791 0.9957663791
4.118 0.9957722894 0.9957722894
4.12 0.9957781888 0.9957781888
4.122 0.9957840774 0.9957840774
4.124 0.9957899548 0.9957899548
4.126 0.9957958214 0.9957958214
4.128 0.9958016775 0.9958016775
4.13 0.9958075226 0.9958075226
4.132 0.9958133569 0.9958133569
4.134 0.9958191804 0.9958191804
4.136 0.9958249932 0.9958249932
4.138 0.9958307954 0.9958307954
4.14 0.995836587 0.995836587
4.142 0.9958423678 0.9958423678
4.144 0.9958481381 0.9958481381
4.146 0.9958538977 0.9958538977
4.148 0.9958596466 0.9958596466
4.15 0.9958653852 0.9958653852
4.152 0.9958711133 0.9958711133
4.154 0.9958768306 0.9958768306
4.156 0.9958825375 0.9958825375
4.158 0.995888234 0.995888234
4.16 0.9958939201 0.9958939201
4.162 0.9958995959 0.9958995959
4.164 0.9959052612 0.9959052612
4.166 0.995910916 0.995910916
4.168 0.9959165606 0.9959165606
4.17 0.9959221949 0.9959221949
4.172 0.9959278189 0.9959278189
4.174 0.9959334326 0.9959334326
4.176 0.9959390361 0.9959390361
4.178 0.9959446294 0.9959446294
4.18 0.9959502124 0.9959502124
4.182 0.9959557853 0.9959557853
4.184 0.995961348 0.995961348
4.186 0.9959669006 0.9959669006
4.188 0.9959724432 0.9959724432
4.19 0.9959779755 0.9959779755
4.192 0.995983498 0.995983498
4.194 0.9959890104 0.9959890104
4.196 0.9959945125 0.9959945125
4.198 0.9960000048 0.9960000048
4.2 0.9960054872 0.9960054872
4.202 0.9960109597 0.9960109597
4.204 0.9960164223 0.9960164223
4.206 0.9960218747 0.9960218747
4.208 0.9960273173 0.9960273173
4.21 0.9960327502 0.9960327502
4.212 0.9960381732 0.9960381732
4.214 0.9960435862 0.9960435862
4.216 0.9960489895 0.9960489895
4.218 0.9960543833 0.9960543833
4.22 0.9960597673 0.9960597673
4.222 0.9960651415 0.9960651415
4.224 0.9960705059 0.9960705059
4.226 0.9960758606 0.9960758606
4.228 0.9960812055 0.9960812055
4.23 0.9960865411 0.9960865411
4.232 0.9960918671 0.9960918671
4.234 0.9960971833 0.9960971833
4.236 0.9961024901 0.9961024901
4.238 0.996107787 0.996107787
4.24 0.9961130748 0.9961130748
4.242 0.996118353 0.996118353
4.244 0.9961236213 0.9961236213
4.246 0.9961288805 0.9961288805
4.248 0.9961341303 0.9961341303
4.25 0.9961393706 0.9961393706
4.252 0.9961446015 0.9961446015
4.254 0.9961498229 0.9961498229
4.256 0.9961550348 0.9961550348
4.258 0.9961602377 0.9961602377
4.26 0.9961654312 0.9961654312
4.262 0.9961706154 0.9961706154
4.264 0.9961757903 0.9961757903
4.266 0.9961809558 0.9961809558
4.268 0.9961861123 0.9961861123
4.27 0.9961912596 0.9961912596
4.272 0.9961963975 0.9961963975
4.274 0.9962015262 0.9962015262
4.276 0.9962066457 0.9962066457
4.278 0.9962117562 0.9962117562
4.28 0.9962168577 0.9962168577
4.282 0.9962219502 0.9962219502
4.284 0.9962270332 0.9962270332
4.286 0.9962321073 0.9962321073
4.288 0.9962371726 0.9962371726
4.29 0.9962422288 0.9962422288
4.292 0.9962472759 0.9962472759
4.294 0.996252314 0.996252314
4.296 0.9962573432 0.9962573432
4.298 0.9962623635 0.9962623635
4.3 0.9962673749 0.9962673749
4.302 0.9962723774 0.9962723774
4.304 0.996277371 0.996277371
4.306 0.9962823555 0.9962823555
4.308 0.9962873314 0.9962873314
4.31 0.9962922985 0.9962922985
4.312 0.9962972569 0.9962972569
4.314 0.9963022064 0.9963022064
4.316 0.996307147 0.996307147
4.318 0.9963120792 0.9963120792
4.32 0.9963170026 0.9963170026
4.322 0.996321917 0.996321917
4.324 0.9963268228 0.9963268228
4.326 0.9963317199 0.9963317199
4.328 0.9963366085 0.9963366085
4.33 0.9963414886 0.9963414886
4.332 0.9963463601 0.9963463601
4.334 0.9963512227 0.9963512227
4.336 0.9963560768 0.9963560768
4.338 0.9963609226 0.9963609226
4.34 0.9963657597 0.9963657597
4.342 0.9963705884 0.9963705884
4.344 0.9963754085 0.9963754085
4.346 0.99638022 0.99638022
4.348 0.9963850233 0.9963850233
4.35 0.9963898182 0.9963898182
4.352 0.9963946044 0.9963946044
4.354 0.9963993823 0.9963993823
4.356 0.9964041517 0.9964041517
4.358 0.9964089129 0.9964089129
4.36 0.996413666 0.996413666
4.362 0.9964184105 0.9964184105
4.364 0.9964231465 0.9964231465
4.366 0.9964278743 0.9964278743
4.368 0.9964325941 0.9964325941
4.37 0.9964373054 0.9964373054
4.372 0.9964420086 0.9964420086
4.374 0.9964467035 0.9964467035
4.376 0.9964513902 0.9964513902
4.378 0.9964560687 0.9964560687
4.38 0.9964607391 0.9964607391
4.382 0.9964654013 0.9964654013
4.384 0.9964700554 0.9964700554
4.386 0.9964747013 0.9964747013
4.388 0.9964793393 0.9964793393
4.39 0.9964839691 0.9964839691
4.392 0.9964885908 0.9964885908
4.394 0.9964932044 0.9964932044
4.396 0.9964978102 0.9964978102
4.398 0.9965024078 0.9965024078
4.4 0.9965069975 0.9965069975
4.402 0.9965115792 0.9965115792
4.404 0.9965161529 0.9965161529
4.406 0.9965207187 0.9965207187
4.408 0.9965252765 0.9965252765
4.41 0.9965298266 0.9965298266
4.412 0.9965343687 0.9965343687
4.414 0.9965389029 0.9965389029
4.416 0.9965434292 0.9965434292
4.418 0.9965479478 0.9965479478
4.42 0.9965524585 0.9965524585
4.422 0.9965569613 0.9965569613
4.424 0.9965614566 0.9965614566
4.426 0.9965659438 0.9965659438
4.428 0.9965704234 0.9965704234
4.43 0.9965748953 0.9965748953
4.432 0.9965793595 0.9965793595
4.434 0.9965838158 0.9965838158
4.436 0.9965882645 0.9965882645
4.438 0.9965927056 0.9965927056
4.44 0.996597139 0.996597139
4.442 0.9966015649 0.9966015649
4.444 0.9966059831 0.9966059831
4.446 0.9966103936 0.9966103936
4.448 0.9966147966 0.9966147966
4.45 0.996619192 0.996619192
4.452 0.9966235797 0.9966235797
4.454 0.9966279601 0.9966279601
4.456 0.9966323328 0.9966323328
4.458 0.9966366982 0.9966366982
4.46 0.996641056 0.996641056
4.462 0.9966454062 0.9966454062
4.464 0.9966497489 0.9966497489
4.466 0.9966540844 0.9966540844
4.468 0.9966584123 0.9966584123
4.47 0.9966627329 0.9966627329
4.472 0.9966670462 0.9966670462
4.474 0.9966713519 0.9966713519
4.476 0.9966756503 0.9966756503
4.478 0.9966799413 0.9966799413
4.48 0.996684225 0.996684225
4.482 0.9966885015 0.9966885015
4.484 0.9966927707 0.9966927707
4.486 0.9966970324 0.9966970324
4.488 0.996701287 0.996701287
4.49 0.9967055344 0.9967055344
4.492 0.9967097745 0.9967097745
4.494 0.9967140073 0.9967140073
4.496 0.996718233 0.996718233
4.498 0.9967224514 0.9967224514
4.5 0.9967266626 0.9967266626
4.502 0.9967308668 0.9967308668
4.504 0.9967350636 0.9967350636
4.506 0.9967392533 0.9967392533
4.508 0.9967434361 0.9967434361
4.51 0.9967476118 0.9967476118
4.512 0.9967517802 0.9967517802
4.514 0.9967559416 0.9967559416
4.516 0.9967600959 0.9967600959
4.518 0.9967642433 0.9967642433
4.52 0.9967683836 0.9967683836
4.522 0.9967725169 0.9967725169
4.524 0.9967766431 0.9967766431
4.526 0.9967807624 0.9967807624
4.528 0.9967848748 0.9967848748
4.53 0.9967889802 0.9967889802
4.532 0.9967930786 0.9967930786
4.534 0.99679717 0.99679717
4.536 0.9968012546 0.9968012546
4.538 0.9968053323 0.9968053323
4.54 0.9968094032 0.9968094032
4.542 0.9968134672 0.9968134672
4.544 0.9968175243 0.9968175243
4.546 0.9968215744 0.9968215744
4.548 0.9968256178 0.9968256178
4.55 0.9968296544 0.9968296544
4.552 0.9968336844 0.9968336844
4.554 0.9968377073 0.9968377073
4.556 0.9968417234 0.9968417234
4.558 0.996845733 0.996845733
4.56 0.9968497358 0.9968497358
4.562 0.9968537319 0.9968537319
4.564 0.9968577212 0.9968577212
4.566 0.9968617037 0.9968617037
4.568 0.9968656797 0.9968656797
4.57 0.9968696491 0.9968696491
4.572 0.9968736118 0.9968736118
4.574 0.9968775677 0.9968775677
4.576 0.9968815169 0.9968815169
4.578 0.9968854598 0.9968854598
4.58 0.9968893959 0.9968893959
4.582 0.9968933255 0.9968933255
4.584 0.9968972486 0.9968972486
4.586 0.996901165 0.996901165
4.588 0.9969050747 0.9969050747
4.59 0.9969089782 0.9969089782
4.592 0.9969128751 0.9969128751
4.594 0.9969167654 0.9969167654
4.596 0.9969206492 0.9969206492
4.598 0.9969245265 0.9969245265
4.6 0.9969283974 0.9969283974
4.602 0.9969322618 0.9969322618
4.604 0.9969361198 0.9969361198
4.606 0.9969399713 0.9969399713
4.608 0.9969438165 0.9969438165
4.61 0.9969476554 0.9969476554
4.612 0.9969514877 0.9969514877
4.614 0.9969553138 0.9969553138
4.616 0.9969591336 0.9969591336
4.618 0.9969629468 0.9969629468
4.62 0.9969667537 0.9969667537
4.622 0.9969705545 0.9969705545
4.624 0.9969743489 0.9969743489
4.626 0.9969781369 0.9969781369
4.628 0.9969819185 0.9969819185
4.63 0.996985694 0.996985694
4.632 0.9969894633 0.9969894633
4.634 0.9969932265 0.9969932265
4.636 0.9969969832 0.9969969832
4.638 0.9970007337 0.9970007337
4.64 0.997004478 0.997004478
4.642 0.9970082163 0.9970082163
4.644 0.9970119484 0.9970119484
4.646 0.9970156742 0.9970156742
4.648 0.9970193939 0.9970193939
4.65 0.9970231075 0.9970231075
4.652 0.9970268149 0.9970268149
4.654 0.9970305163 0.9970305163
4.656 0.9970342115 0.9970342115
4.658 0.9970379005 0.9970379005
4.66 0.9970415835 0.9970415835
4.662 0.9970452606 0.9970452606
4.664 0.9970489316 0.9970489316
4.666 0.9970525965 0.9970525965
4.668 0.9970562553 0.9970562553
4.67 0.9970599083 0.9970599083
4.672 0.9970635552 0.9970635552
4.674 0.997067196 0.997067196
4.676 0.9970708308 0.9970708308
4.678 0.9970744597 0.9970744597
4.68 0.9970780827 0.9970780827
4.682 0.9970816997 0.9970816997
4.684 0.9970853108 0.9970853108
4.686 0.997088916 0.997088916
4.688 0.9970925152 0.9970925152
4.69 0.9970961086 0.9970961086
4.692 0.9970996962 0.9970996962
4.694 0.9971032779 0.9971032779
4.696 0.9971068536 0.9971068536
4.698 0.9971104235 0.9971104235
4.7 0.9971139876 0.9971139876
4.702 0.9971175459 0.9971175459
4.704 0.9971210985 0.9971210985
4.706 0.9971246451 0.9971246451
4.708 0.9971281859 0.9971281859
4.71 0.9971317211 0.9971317211
4.712 0.9971352505 0.9971352505
4.714 0.9971387741 0.9971387741
4.716 0.9971422919 0.9971422919
4.718 0.997145804 0.997145804
4.72 0.9971493105 0.9971493105
4.722 0.9971528112 0.9971528112
4.724 0.9971563063 0.9971563063
4.726 0.9971597956 0.9971597956
4.728 0.9971632792 0.9971632792
4.73 0.9971667572 0.9971667572
4.732 0.9971702296 0.9971702296
4.734 0.9971736964 0.9971736964
4.736 0.9971771575 0.9971771575
4.738 0.997180613 0.997180613
4.74 0.9971840629 0.9971840629
4.742 0.9971875072 0.9971875072
4.744 0.997190946 0.997190946
4.746 0.9971943791 0.9971943791
4.748 0.9971978067 0.9971978067
4.75 0.9972012287 0.9972012287
4.752 0.9972046452 0.9972046452
4.754 0.9972080564 0.9972080564
4.756 0.9972114618 0.9972114618
4.758 0.9972148617 0.9972148617
4.76 0.9972182563 0.9972182563
4.762 0.9972216455 0.9972216455
4.764 0.9972250291 0.9972250291
4.766 0.9972284071 0.9972284071
4.768 0.9972317797 0.9972317797
4.77 0.997235147 0.997235147
4.772 0.9972385087 0.9972385087
4.774 0.9972418651 0.9972418651
4.776 0.9972452162 0.9972452162
4.778 0.9972485617 0.9972485617
4.78 0.9972519019 0.9972519019
4.782 0.9972552366 0.9972552366
4.784 0.9972585662 0.9972585662
4.786 0.9972618904 0.9972618904
4.788 0.9972652091 0.9972652091
4.79 0.9972685227 0.9972685227
4.792 0.9972718309 0.9972718309
4.794 0.9972751337 0.9972751337
4.796 0.9972784313 0.9972784313
4.798 0.9972817235 0.9972817235
4.8 0.9972850105 0.9972850105
4.802 0.9972882923 0.9972882923
4.804 0.9972915688 0.9972915688
4.806 0.99729484 0.99729484
4.808 0.997298106 0.997298106
4.81 0.9973013668 0.9973013668
4.812 0.9973046225 0.9973046225
4.814 0.9973078729 0.9973078729
4.816 0.997311118 0.997311118
4.818 0.9973143579 0.9973143579
4.82 0.9973175928 0.9973175928
4.822 0.9973208225 0.9973208225
4.824 0.9973240471 0.9973240471
4.826 0.9973272664 0.9973272664
4.828 0.9973304806 0.9973304806
4.83 0.9973336898 0.9973336898
4.832 0.9973368939 0.9973368939
4.834 0.9973400929 0.9973400929
4.836 0.9973432867 0.9973432867
4.838 0.9973464754 0.9973464754
4.84 0.997349659 0.997349659
4.842 0.9973528377 0.9973528377
4.844 0.9973560114 0.9973560114
4.846 0.9973591799 0.9973591799
4.848 0.9973623434 0.9973623434
4.85 0.997365502 0.997365502
4.852 0.9973686555 0.9973686555
4.854 0.997371804 0.997371804
4.856 0.9973749475 0.9973749475
4.858 0.9973780859 0.9973780859
4.86 0.9973812196 0.9973812196
4.862 0.9973843483 0.9973843483
4.864 0.9973874719 0.9973874719
4.866 0.9973905906 0.9973905906
4.868 0.9973937043 0.9973937043
4.87 0.9973968132 0.9973968132
4.872 0.9973999172 0.9973999172
4.874 0.9974030164 0.9974030164
4.876 0.9974061105 0.9974061105
4.878 0.9974091997 0.9974091997
4.88 0.9974122842 0.9974122842
4.882 0.9974153637 0.9974153637
4.884 0.9974184383 0.9974184383
4.886 0.9974215082 0.9974215082
4.888 0.9974245733 0.9974245733
4.89 0.9974276335 0.9974276335
4.892 0.9974306889 0.9974306889
4.894 0.9974337394 0.9974337394
4.896 0.9974367852 0.9974367852
4.898 0.9974398262 0.9974398262
4.9 0.9974428624 0.9974428624
4.902 0.9974458938 0.9974458938
4.904 0.9974489207 0.9974489207
4.906 0.9974519426 0.9974519426
4.908 0.9974549596 0.9974549596
4.91 0.997457972 0.997457972
4.912 0.9974609799 0.9974609799
4.914 0.997463983 0.997463983
4.916 0.9974669813 0.9974669813
4.918 0.9974699749 0.9974699749
4.92 0.9974729638 0.9974729638
4.922 0.9974759481 0.9974759481
4.924 0.9974789277 0.9974789277
4.926 0.9974819026 0.9974819026
4.928 0.9974848728 0.9974848728
4.93 0.9974878385 0.9974878385
4.932 0.9974907996 0.9974907996
4.934 0.9974937561 0.9974937561
4.936 0.9974967079 0.9974967079
4.938 0.997499655 0.997499655
4.94 0.9975025976 0.9975025976
4.942 0.9975055356 0.9975055356
4.944 0.9975084691 0.9975084691
4.946 0.997511398 0.997511398
4.948 0.9975143222 0.9975143222
4.95 0.9975172419 0.9975172419
4.952 0.9975201573 0.9975201573
4.954 0.997523068 0.997523068
4.956 0.9975259741 0.9975259741
4.958 0.9975288758 0.9975288758
4.96 0.9975317729 0.9975317729
4.962 0.9975346655 0.9975346655
4.964 0.9975375537 0.9975375537
4.966 0.9975404373 0.9975404373
4.968 0.9975433164 0.9975433164
4.97 0.9975461912 0.9975461912
4.972 0.9975490616 0.9975490616
4.974 0.9975519274 0.9975519274
4.976 0.9975547887 0.9975547887
4.978 0.9975576457 0.9975576457
4.98 0.9975604983 0.9975604983
4.982 0.9975633465 0.9975633465
4.984 0.9975661902 0.9975661902
4.986 0.9975690295 0.9975690295
4.988 0.9975718643 0.9975718643
4.99 0.9975746949 0.9975746949
4.992 0.9975775212 0.9975775212
