energy_kev phabs_nh0.101_model_model phabs_nh0.101_model_y
0.3407 0.1280690134 0.1280690134
0.3409 0.1285172403 0.1285172403
0.3411 0.1289658397 0.1289658397
0.3413 0.129415229 0.129415229
0.3415 0.1298648864 0.1298648864
0.3417 0.1303153038 0.1303153038
0.3419 0.1307662427 0.1307662427
0.3421 0.1312176585 0.1312176585
0.3423 0.1316696256 0.1316696256
0.3425 0.1321221292 0.1321221292
0.3427 0.1325750947 0.1325750947
0.3429 0.1330286562 0.1330286562
0.3431 0.1334826946 0.1334826946
0.3433 0.1339374185 0.1339374185
0.3435 0.1343925595 0.1343925595
0.3437 0.1348481625 0.1348481625
0.3439 0.1353043467 0.1353043467
0.3441 0.1357609332 0.1357609332
0.3443 0.1362180859 0.1362180859
0.3445 0.1366759092 0.1366759092
0.3447 0.1371340305 0.1371340305
0.3449 0.1375928074 0.1375928074
0.3451 0.1380520016 0.1380520016
0.3453 0.1385117769 0.1385117769
0.3455 0.1389719546 0.1389719546
0.3457 0.1394325942 0.1394325942
0.3459 0.1398938 0.1398938
0.3461 0.1403554678 0.1403554678
0.3463 0.140817672 0.140817672
0.3465 0.1412803084 0.1412803084
0.3467 0.1417435706 0.1417435706
0.3469 0.1422072202 0.1422072202
0.3471 0.142671302 0.142671302
0.3473 0.1431358457 0.1431358457
0.3475 0.1436009556 0.1436009556
0.3477 0.1440664977 0.1440664977
0.3479 0.1445323974 0.1445323974
0.3481 0.1449989974 0.1449989974
0.3483 0.1454658508 0.1454658508
0.3485 0.1459333301 0.1459333301
0.3487 0.1464011967 0.1464011967
0.3489 0.1468695104 0.1468695104
0.3491 0.1473383605 0.1473383605
0.3493 0.1476394683 0.1476394683
0.3495 0.1475094259 0.1475094259
0.3497 0.1479770541 0.1479770541
0.3499 0.1484452188 0.1484452188
0.3501 0.1489139199 0.1489139199
0.3503 0.1493830383 0.1493830383
0.3505 0.1498524994 0.1498524994
0.3507 0.1503224969 0.1503224969
0.3509 0.150792852 0.150792852
0.3511 0.1512637734 0.1512637734
0.3513 0.1517349333 0.1517349333
0.3515 0.1522065997 0.1522065997
0.3517 0.152678743 0.152678743
0.3519 0.1531512886 0.1531512886
0.3521 0.1536242664 0.1536242664
0.3523 0.154097572 0.154097572
0.3525 0.1545714885 0.1545714885
0.3527 0.1550455838 0.1550455838
0.3529 0.1555202305 0.1555202305
0.3531 0.1559953392 0.1559953392
0.3533 0.156470716 0.156470716
0.3535 0.1569465399 0.1569465399
0.3537 0.1574228704 0.1574228704
0.3539 0.1578995436 0.1578995436
0.3541 0.1583765894 0.1583765894
0.3543 0.1588540971 0.1588540971
0.3545 0.1593319476 0.1593319476
0.3547 0.159810245 0.159810245
0.3549 0.1602888852 0.1602888852
0.3551 0.1607678235 0.1607678235
0.3553 0.1612474322 0.1612474322
0.3555 0.16172719 0.16172719
0.3557 0.1622073054 0.1622073054
0.3559 0.1626879126 0.1626879126
0.3561 0.1631689221 0.1631689221
0.3563 0.1636500508 0.1636500508
0.3565 0.1641319692 0.1641319692
0.3567 0.1646139473 0.1646139473
0.3569 0.1650962979 0.1650962979
0.3571 0.1655791104 0.1655791104
0.3573 0.1660623997 0.1660623997
0.3575 0.1665459722 0.1665459722
0.3577 0.1670298576 0.1670298576
0.3579 0.1675141901 0.1675141901
0.3581 0.1679987609 0.1679987609
0.3583 0.1684836447 0.1684836447
0.3585 0.1689689755 0.1689689755
0.3587 0.1694546491 0.1694546491
0.3589 0.169940725 0.169940725
